Feature,Mean_Absolute_SHAP
F128,0.006164675888736874
F116,0.006157138863329965
F564,0.006110107036657113
F1328,0.006105456160357517
F1310,0.006104761085649852
F419,0.006068826397195329
F139,0.006062022398177557
F147,0.006050979261812575
F2142,0.006049285704669103
F360,0.0060325760491784204
F1739,0.0060227289699306494
F505,0.0060116238758736226
F430,0.006007758995586293
F542,0.006001585008919707
F123,0.005964861978419579
F55,0.005932231788009171
F1226,0.0058938644055632
F228,0.005885948592952866
F160,0.0058827284399983835
F1325,0.005876330231796582
F595,0.0058686488116355
F521,0.005825151575662286
F295,0.0058187402180906725
F459,0.0058067094853388205
F592,0.0057768334120397126
F51,0.0057636785570213366
F175,0.005755014687012643
F65,0.005730630224418982
F16,0.005713121745376275
F13,0.005708066458843288
F21,0.005701531541003299
F1405,0.0056645433982633695
F766,0.00565882584034427
F495,0.005654934901199658
F509,0.005564887595370018
F2185,0.005563701734978022
F78,0.005552036835515834
F1287,0.005532263618662919
F266,0.005530818984173775
F2118,0.005528189286175041
F2128,0.005523830778471363
F379,0.005480982340247203
F408,0.00547500691227846
F424,0.005423959795121026
F624,0.00541539756414066
F95,0.005396032145006343
F414,0.0053915638445314355
F548,0.005379744012190979
F1602,0.005378090288178722
F240,0.005355172026049642
F14,0.005338055753282166
F1163,0.005334982775660335
F1646,0.0053305834558350085
F119,0.005316991850744735
F407,0.005315353460700615
F1708,0.005304893210018535
F100,0.0053027708502018985
F547,0.005276733967872204
F338,0.005274183256443863
F559,0.005229431159246035
F1439,0.005225989819730368
F23,0.005209508026264112
F1515,0.005205931243949285
F1974,0.005185996304305067
F763,0.005152791392981587
F553,0.0051492150253993375
F1444,0.005148764149763348
F217,0.005139911537162249
F1277,0.005091785718800653
F130,0.005065136190810139
F502,0.005053464248299421
F493,0.005027478575051175
F1546,0.005004982001295808
F1309,0.004994923776278438
F643,0.004991937539239664
F537,0.004977152919251446
F252,0.004974332974324953
F246,0.0049695540891557385
F384,0.004968167072128314
F1611,0.00494287683719061
F832,0.00490663081029245
F644,0.004900943677250755
F200,0.00489394457340289
F131,0.004885802230348224
F125,0.0048818647100907445
F432,0.004859121717483324
F492,0.00483716770123215
F1299,0.004834113437242055
F1263,0.004817665842688888
F474,0.004793165594805126
F305,0.004774420318637563
F1837,0.004771013086562459
F140,0.004757951256985175
F358,0.004735463678424193
F127,0.004722504652182641
F214,0.004696839190334847
F577,0.004695577914628226
F2111,0.00468587940058331
F402,0.004685036992713209
F1949,0.004681620970765129
F1830,0.004636603615718423
F2000,0.004625572351757763
F1813,0.004615677800065248
F283,0.004611667858516162
F469,0.004611303089826085
F441,0.004599447293150343
F274,0.004597008426902379
F2010,0.00457764557160093
F75,0.004570352996333771
F779,0.004552593264123406
F363,0.00454191084102021
F150,0.00454114346620933
F290,0.004539997459574135
F323,0.0045167590245007395
F94,0.004510048282796738
F174,0.004487897248964097
F196,0.004485437645492869
F499,0.004481193561990355
F517,0.004475472876774073
F2237,0.004447103392821564
F168,0.004435896285363021
F1725,0.004430302212178591
F396,0.004421609991732298
F35,0.004381136149225412
F307,0.004369749059776927
F39,0.004344548491826084
F1854,0.004338867384476567
F403,0.0043377722879640425
F1698,0.004337194942220155
F1794,0.004316505357404558
F219,0.004313347603742102
F406,0.004309152786010123
F1210,0.004300314202585835
F86,0.004299219178236429
F161,0.004296122423400774
F744,0.004295070523573986
F1415,0.004246980699148422
F194,0.004231251897095873
F32,0.004229922011773997
F1752,0.004217177517785234
F80,0.004212833730600924
F420,0.004199903493220576
F202,0.004185919623022597
F73,0.004183346295490887
F1877,0.004171243372690542
F248,0.004152284061348904
F1946,0.004109979418664261
F1665,0.0041055710011594585
F198,0.004100667414656404
F87,0.004100182246722479
F1565,0.004083882750363791
F63,0.004083284568372595
F238,0.004067079125336326
F359,0.0040620770464166785
F1175,0.004060267345636898
F25,0.004047192086534297
F361,0.004027679073683857
F404,0.004013881309164329
F296,0.004006210769382267
F372,0.00399970284425532
F395,0.003951421198296963
F607,0.003941512000708073
F969,0.00394139061288799
F761,0.003938563356763286
F216,0.003930603801267638
F315,0.00392901697292326
F1517,0.003908986934470313
F193,0.0039001201648942246
F401,0.003896016843867275
F287,0.00389309497025153
F443,0.003892414439137119
F242,0.0038838707931125073
F623,0.003882926653346202
F425,0.0038701732849985813
F292,0.0038678196885112005
F1264,0.0038530298464384337
F88,0.0038343680420840735
F1313,0.003832012722115976
F522,0.003813280017631355
F1774,0.0038109806986732194
F1377,0.0038044426153648813
F97,0.0038019931142542727
