Feature,Mean_Absolute_SHAP
F128,0.000883009743863332
F469,0.0008696487022278474
F2039,0.0008619461959750764
F523,0.0008596948178147855
F402,0.0008502100257076082
F157,0.0008491587271194154
F594,0.0008403762463743868
F2166,0.0008367127940655452
F1764,0.0008346473816383
F1201,0.0008325155337402754
F995,0.0008265799529079845
F160,0.0008261208543131457
F156,0.0008251229421347789
F879,0.000822649162709054
F1287,0.0008216009555311544
F549,0.0008185795837941098
F435,0.0008167104302953209
F1635,0.0008162431631794503
F1939,0.0008155603623114483
F1272,0.0008105160107481406
F294,0.0008072842561280165
F175,0.000795607309941004
F2033,0.0007933761479166819
F582,0.0007933123074763716
F35,0.0007855097620058443
F1540,0.0007778550895785353
F804,0.0007763481536251094
F403,0.0007759675329271017
F77,0.0007697125161096222
F109,0.0007670096076322294
F21,0.0007608377140506664
F2256,0.0007600864780670781
F1845,0.0007590142394538643
F1549,0.0007450852496433756
F332,0.0007428179316576644
F1406,0.0007309341914147232
F572,0.0007271019502689091
F135,0.0007245289205227839
F250,0.0007097073410704915
F1674,0.0007064403366124257
F1093,0.0007032558072233993
F492,0.0006969519319648635
F277,0.0006966883941952151
F358,0.0006959662206007831
F732,0.0006951416158673248
F91,0.000685543856734689
F711,0.0006728619631056777
F2072,0.0006612793823818992
F1960,0.0006590149164395489
F57,0.0006586976295910754
F565,0.0006561677660769965
F363,0.0006539196387892505
F2047,0.0006534527573162736
F410,0.0006484130309015667
F2263,0.0006470505361662861
F2029,0.0006448471282332128
F39,0.0006419518238574687
F149,0.0006393345142994662
F1373,0.0006384393782070686
F121,0.0006382733508447291
F1812,0.0006333601406617478
F1016,0.0006293508940400364
F831,0.0006283036937546108
F560,0.0006239653450806096
F2011,0.0006155275726203006
F1437,0.000614665395055216
F1267,0.0006138215894246011
F200,0.00061308027769622
F153,0.0006017050266021473
F1216,0.0006010545063878771
F312,0.0006007585729456583
F445,0.0005999885841089958
F1721,0.0005974817643098025
F2008,0.0005948206665018221
F1807,0.0005947333382914174
F123,0.0005942238500134323
F18,0.0005934555295372687
F2180,0.0005890159644221128
F960,0.000585484538989269
F203,0.0005829282546619275
F686,0.0005775145045201666
F1452,0.0005768360713586276
F23,0.0005732047971480344
F532,0.0005705773834260495
F124,0.0005686787129578231
F407,0.0005679413507575094
F947,0.0005677409886304071
F534,0.000563234695132563
F1158,0.0005594682927273318
F646,0.0005573202815673368
F687,0.0005556220493993928
F1708,0.0005549461479369864
F1709,0.0005524737714264444
F1605,0.0005437693154704125
F1233,0.0005410960549434786
F261,0.0005399982666635347
F1606,0.0005366789836817657
F555,0.0005285249999851468
F387,0.0005285159088950327
F2163,0.000522401328687005
F339,0.0005152278836160785
F2257,0.0005089515577782853
F724,0.0005055582288773706
F2055,0.0005015376828652583
F1346,0.0004995339948405288
F47,0.000499352855769946
F440,0.0004863334707903482
F1974,0.0004853660597305681
F1229,0.0004839217171342013
F680,0.00047978883747644695
F114,0.0004747271198438915
F989,0.00047356340704459603
F1620,0.0004715790887248941
F1734,0.0004690157662067966
F1439,0.00046779903621789855
F94,0.00046093040373332614
F1155,0.00045930237074574777
F520,0.0004559695624399804
F781,0.00045471358686556047
F1174,0.00045440598450792127
F1156,0.0004537720300710795
F528,0.00045305537652748243
F716,0.00045072032974238514
F1943,0.00044932085213787287
F174,0.0004483322274565752
F609,0.00044815762580964306
F211,0.00044178886530445735
F1722,0.0004358373510410599
F887,0.000435519582281385
F2201,0.0004350735475243465
F255,0.0004310073395791552
F2184,0.00042798836310309975
F2296,0.0004266529077925717
F243,0.0004250387544602668
F1533,0.0004242515224140679
F1920,0.00042363187007244595
F1430,0.00042133534025998913
F1839,0.00042088906307153164
F1646,0.00041641761885526286
F1703,0.0004149094504543592
F65,0.00041095632835373664
F325,0.00040985260236910196
F487,0.0004090696193058909
F554,0.00040899705959417093
F361,0.0004051675985029571
F2239,0.00040212424085717184
F531,0.00040169492822879696
F1480,0.00040104135405605995
F1234,0.00040074112559377386
F245,0.0003987265608991749
F575,0.0003985371249209862
F1675,0.0003981105386621921
F305,0.0003972435139196266
F569,0.000396244405643464
F1309,0.00039610392493223825
F2190,0.0003956058104368441
F1600,0.0003954282693945433
F490,0.000389697031250274
F2255,0.00038873002667536916
F728,0.00038811769025140426
F610,0.00038767503756751895
F517,0.00038452312328157256
F68,0.0003815619258909116
F468,0.0003814118585944064
F1232,0.00037950739691537227
F483,0.00037941502243748506
F1205,0.0003779362053700863
F113,0.0003769855398299565
F584,0.0003730756884476524
F574,0.00037253756048234493
F851,0.0003704388379741221
F2191,0.0003678013719654944
F232,0.00036483354125435693
F1842,0.0003597483575047577
F404,0.0003588487425518485
F1331,0.0003557236022217653
F544,0.00035488970198136745
F148,0.00035197778557464544
F881,0.0003512521299673969
F2329,0.0003511719312361852
F1875,0.00034586534702875414
F215,0.00034522493577047883
F533,0.00034441697009266094
F1864,0.00034291137564391864
F183,0.000341255446326072
F19,0.0003381639309462178
F1670,0.00033802532327042187
F1588,0.00033386446330461414
F248,0.0003282527276363419
F31,0.0003274317471471543
F543,0.00032736515953691095
F820,0.00032494525717581654
F2148,0.00032172811056397797
F24,0.00032171425000103904
F210,0.00032148912254200757
F1793,0.0003202440877544862
F70,0.00031733141956062264
F484,0.0003167279541362434
F146,0.000315608524421258
F553,0.0003140107312385598
F1981,0.0003117321256263669
F930,0.0003106912840923978
F1474,0.00030964689216590085
F327,0.00030945954659939454
F331,0.0003088132213882101
F539,0.00030746723550036174
F456,0.0003043904557470826
F80,0.0003040968566725631
F1448,0.00030224470234071213
F2092,0.00030034444180750006
F898,0.0002994063808077365
F251,0.0002981332749968341
F1343,0.00029724677438909916
F1221,0.0002963663093822941
F1972,0.0002947666037400889
F241,0.0002937612932401812
F1694,0.0002924657731109057
F2037,0.0002915763170646708
F2242,0.00028913837748012174
F143,0.00028862529940358497
F1937,0.00028826341848680497
F2146,0.000287531443851983
F1701,0.0002858388091921395
F1966,0.0002849718325732782
F1368,0.000284770330190209
F2109,0.00028217689477985576
F1736,0.0002819870595585441
F1927,0.00028143811536911363
F1868,0.00028126386167205534
F46,0.00028033454305430837
F95,0.0002802932553952823
F471,0.00027384912478137794
F144,0.00027223685520854593
F1476,0.00027115815408409
F2070,0.00027070172428906767
F1421,0.00026974189461437926
F705,0.00026927905043786865
F894,0.0002691250844386922
F618,0.00026859620568807314
F1558,0.0002663870246932925
F356,0.000266360239379489
F1291,0.00026610200167785636
F1993,0.0002648545083251123
F1247,0.0002638693818309678
F1275,0.0002632375362953362
F455,0.0002624816660681719
F2217,0.0002605927495549395
F1695,0.00025823108346376036
F1796,0.0002571510732967743
F122,0.0002568889524275379
F2095,0.00025666774550297817
F454,0.00025608003948910724
F1466,0.0002550462156833257
F1218,0.00025398899935539615
F2088,0.0002537078440595094
F1281,0.0002517558515666247
F268,0.00025030110365
F2357,0.0002500773796576637
F74,0.0002483008668314458
F2288,0.00024774285322805897
F1453,0.0002476528812819372
F28,0.0002470355409599279
F126,0.00024416085573838195
F564,0.00024383559368251192
F2115,0.0002425429435500794
F172,0.0002422834373467803
F78,0.0002416710037181578
F2232,0.00024121863373511727
F1723,0.00023869408740164627
F381,0.00023757735834846434
F2159,0.00023658952093359993
F1361,0.00023464597929219157
F161,0.00023460549538492078
F2161,0.00023411246329508857
F62,0.00023397258071831723
F1661,0.00023243389778441914
F1413,0.0002297740937585952
F1485,0.00022885253419626387
F1913,0.0002280022667695337
F1351,0.00022642835513071515
F759,0.00022610283231093588
F2375,0.00022578468894337422
F1469,0.0002253540186491811
F14,0.0002253284636752519
F2282,0.00022485337136476995
F1676,0.00022378744044733619
F1582,0.00022287661057340965
F1777,0.0002213273363299672
F1607,0.00022108550640211402
F228,0.00022055065949850056
F2106,0.00022011980101779047
F343,0.00021719648359855114
F1045,0.0002170784171895198
F229,0.0002158000206500301
F1595,0.00021529070224182768
F1999,0.00021463709599762532
F1776,0.00021393858444633762
F4,0.0002099724576743489
F1066,0.0002098050223346055
F311,0.00020818400460575516
F2338,0.00020790986257611393
F563,0.00020759550536895727
F1612,0.000206324649612319
F1743,0.0002061382263643055
F178,0.0002042719695072204
F568,0.00020246116583586853
F2046,0.00020234040723993689
F1658,0.0002015079252585093
F1487,0.0002003323637347227
F244,0.00019928104947034955
F182,0.0001991890072841959
F58,0.0001988466720572654
F10,0.00019863777990283688
F1362,0.00019805276653365095
F1288,0.00019704555762723887
F1139,0.00019654102091703598
F1538,0.00019642026760038068
F1020,0.00019578219228503726
F1918,0.00019562826506164108
F524,0.00019562288197435854
F1897,0.0001951311938455755
F1304,0.00019473745532618285
F1563,0.00019415915131033406
F317,0.00019283460068220405
F238,0.00019269217543377697
F540,0.0001925861813943993
F1411,0.0001924947020746731
F1171,0.00019180950572738955
F233,0.00019180052567286038
F86,0.00019114475908827487
F64,0.00019041580150899387
F2220,0.00019035944599393083
F1915,0.0001898122414044214
F242,0.00018970283182060164
F1579,0.00018947036530270054
F1917,0.00018937579162225715
F1179,0.00018782546135953862
F472,0.0001870485741611857
F1199,0.00018669085379855295
F383,0.00018514164994145772
F1576,0.0001825206900975173
F1325,0.00018123259915716602
F1259,0.00018080185762510949
F821,0.00018049821017918693
F2308,0.00018030160317376292
F1615,0.00017952108523216882
F809,0.00017708199373603483
F27,0.00017704660217706072
F2056,0.00017460372628425212
F92,0.00017299972599940755
F1367,0.00017294258344581888
F2025,0.00017275904272281967
F2379,0.00017261323566501526
F1493,0.00017235524594300583
F349,0.00017120556192690514
F1911,0.00017051972999535827
F1715,0.000170249622873345
F1926,0.0001699108262343887
F191,0.00016940073644481005
F2292,0.00016737383281953145
F1365,0.0001671631759036385
F101,0.000166332191798068
F2077,0.00016564337506971518
F207,0.00016399420941679428
F262,0.0001632973541046888
F1693,0.0001624592158730528
F1152,0.00016105676323036852
F1572,0.0001609964906170798
F56,0.00016072753511799632
F357,0.0001604350136874471
F355,0.00015991122849331354
F1036,0.00015925315282168902
F253,0.0001589147687276254
F1638,0.00015796770800453793
F1519,0.00015762893621665175
F230,0.00015747049660402602
F59,0.00015696334113757504
F1508,0.00015687150925241703
F2179,0.0001567368832486448
F2085,0.00015597988540123613
F1847,0.00015554753369971243
F1418,0.00015551924166442273
F1952,0.00015449871276458163
F2219,0.00015427516997423493
F1257,0.0001542733840771967
F1577,0.00015402480935331695
F204,0.00015320105672284566
F1977,0.0001528299418609368
F209,0.00015222918358708096
F1597,0.0001503914262018149
F2213,0.00014991653525447463
F1787,0.00014818494377338734
F429,0.0001479036884701885
F842,0.00014750699577920366
F2127,0.00014660169279147412
F1979,0.00014601340253466094
F1665,0.0001442378799270568
F413,0.00014412382129375768
F1717,0.00014332116365940378
F2216,0.00014172586792222515
F2139,0.0001414236013438231
F399,0.00013912639369025053
F2064,0.00013911206436165616
F796,0.00013891179676606512
F1903,0.0001374518576279779
F1456,0.00013726379363937827
F1357,0.0001366320507039441
F1349,0.00013625596797768686
F1464,0.0001358697397844005
F2145,0.00013532073803018322
F2101,0.00013525107277878682
F1602,0.00013510445077499064
F344,0.00013455652956885532
F295,0.0001323526568792043
F258,0.0001320763458782026
F2181,0.00013149976810972983
F1831,0.00013141987258398418
F1622,0.00013134778385122232
F1086,0.0001312425620145449
F1434,0.00013030605179839192
F2222,0.00013016065962724214
F1202,0.00012972179122142747
F1501,0.00012897626527982322
F1750,0.0001286744802034266
F2132,0.00012808471001763335
F51,0.000128031420379861
F596,0.0001266881278612275
F1208,0.0001259088241519406
F1248,0.00012543151958328125
F411,0.00012490445324263503
F1768,0.00012461779257195556
F1647,0.00012408636960014436
F1867,0.00012352754860298038
F213,0.00012286539744220311
F366,0.00012246676082505883
F1705,0.00012202128676596959
F1427,0.00012152023048762623
F1865,0.00012057817725424726
F1295,0.00012029087039854591
F1305,0.00011951643336892444
F1512,0.00011939486722734819
F1326,0.00011887953027958206
F1442,0.00011837000634176088
F1962,0.0001183356560399339
F1623,0.00011820297890057277
F1659,0.00011758837371025786
F1506,0.00011753143103054751
F1858,0.0001173570004453259
F328,0.0001170743426972775
F1463,0.00011692865364213467
F1704,0.0001168148823064462
F1744,0.00011540276628232973
F1771,0.00011539467217550428
F1578,0.00011453075546762501
F1068,0.0001141451494317235
F2057,0.00011292473737056414
F377,0.0001119156780583052
F548,0.0001115884417332046
F400,0.00011155785165874802
F1739,0.00011134128399338308
F1922,0.00011104780585393473
F755,0.00011027171964077712
F1835,0.00010957991770273606
F2018,0.0001095607164975844
F1075,0.0001088520244182782
F1260,0.00010878779023784436
F1879,0.00010878653412751225
F1820,0.00010792950768144898
F1821,0.0001077121326331271
F1725,0.0001075899468950133
F2349,0.00010676885260973016
F1898,0.00010577070320492467
F2300,0.0001050946472335833
F398,0.0001050862274247581
F2019,0.00010409749596848503
F2202,0.00010370182997811704
F360,0.00010294565236544314
F1392,0.00010247607014481224
F1810,0.00010245507853720993
F2076,0.00010228129884354956
F2276,0.00010154642790449963
F1052,0.00010111508928128219
F2157,0.00010109775602439375
F1244,0.00010075093903418342
F1984,0.00010059979792480757
F1885,9.979446852811289e-05
F662,9.887752785396899e-05
F1458,9.884071321367236e-05
F1298,9.789325934943249e-05
F2151,9.779839714790559e-05
F1992,9.728881149402955e-05
F1510,9.674696854381228e-05
F2173,9.577698437080932e-05
F2164,9.56209645073387e-05
F2042,9.470569145184256e-05
F1483,9.418874319521999e-05
F1112,9.412043421477846e-05
F348,9.403678178305562e-05
F1851,9.319713774454322e-05
F1282,9.318742264941175e-05
F1988,9.303562392621703e-05
F1214,9.26729477186209e-05
F2156,9.266218416535026e-05
F965,9.200352286968899e-05
F1231,9.075713401836396e-05
F1561,9.072616335412259e-05
F2012,9.06845339465283e-05
F2044,9.021350696937357e-05
F1716,8.924249796561518e-05
F414,8.918541840482077e-05
F1630,8.903091820875649e-05
F2075,8.892494982466863e-05
F1548,8.790889125737233e-05
F2171,8.789411540193904e-05
F1782,8.754748243780315e-05
F2342,8.737375151092499e-05
F2317,8.699383034759008e-05
F702,8.697683472458683e-05
F1402,8.683630354743924e-05
F2251,8.675955301520798e-05
F2205,8.639277603297885e-05
F1342,8.610162590317813e-05
F362,8.599288984207746e-05
F808,8.58405583421206e-05
F748,8.548636065173877e-05
F1465,8.507390661217696e-05
F1269,8.41087461413688e-05
F1356,8.396575814650288e-05
F300,8.236784157194919e-05
F2120,8.209316203354323e-05
F1797,8.171901556654917e-05
F2074,8.164252087456496e-05
F427,8.141644533464248e-05
F1525,8.140978751356711e-05
F1678,8.134538514466855e-05
F1340,8.133850628153173e-05
F2374,8.111854668603165e-05
F756,8.064486117380217e-05
F870,8.032048232832034e-05
F1520,7.996581125592578e-05
F1516,7.90849099874706e-05
F1838,7.818637103765766e-05
F2017,7.818378694974116e-05
F1664,7.767167730161386e-05
F1860,7.700245348002873e-05
F2223,7.641520126295076e-05
F282,7.494752508346746e-05
F1614,7.466388071155933e-05
F1121,7.399249212004706e-05
F1746,7.38500908803295e-05
F1124,7.384399377264111e-05
F2000,7.380996078841974e-05
F2090,7.350047103664075e-05
F1114,7.347442111945689e-05
F816,7.245557518216144e-05
F310,7.236453306563918e-05
F1230,7.210447874194431e-05
F1991,7.131298272313651e-05
F2118,7.127314010486389e-05
F367,7.093629095877144e-05
F788,7.025630512910583e-05
F1856,6.997212194292046e-05
F2347,6.895095582387106e-05
F2226,6.885868144918842e-05
F1585,6.822612094337987e-05
F1955,6.821584143309659e-05
F293,6.794223252254796e-05
F1400,6.791145243801608e-05
F2078,6.754243041763658e-05
F1390,6.688793487578591e-05
F1894,6.668422884088885e-05
F1457,6.630050672212357e-05
F1688,6.601241261665306e-05
F1684,6.546815661483067e-05
F1514,6.484336809300574e-05
F1408,6.465213526310907e-05
F1330,6.420397315707659e-05
F1424,6.418692048175343e-05
F1113,6.414615297955768e-05
F1410,6.361460074107771e-05
F290,6.33751233098363e-05
F1783,6.283569056565544e-05
F2124,6.254266246596727e-05
F1478,6.220208758546167e-05
F301,6.180517379075689e-05
F1841,6.175946328214559e-05
F1107,6.174059175035221e-05
F802,6.16213320859099e-05
F1788,6.161613160327667e-05
F1475,6.130714864159475e-05
F1971,6.12056417477859e-05
F2050,6.104510101576675e-05
F1876,6.097582800492499e-05
F2152,6.089457554456787e-05
F2014,6.045214811314314e-05
F1339,6.018287148018733e-05
F1775,5.927926277410686e-05
F1477,5.925768534067531e-05
F1786,5.8353998669657525e-05
F1315,5.833938872071616e-05
F1625,5.8080122519676926e-05
F269,5.7590470694324354e-05
F1692,5.723495412991204e-05
F1702,5.690285963861232e-05
F1998,5.659522754754722e-05
F1740,5.628216885832019e-05
F2183,5.626513393739798e-05
F1203,5.6046000942179465e-05
F265,5.561600482494254e-05
F309,5.553827243762805e-05
F1719,5.5138902438192e-05
F1384,5.4638744994156454e-05
F1924,5.448260875001884e-05
F1619,5.417146123319719e-05
F1730,5.369053943503632e-05
F2200,5.353281991561041e-05
F271,5.3378849041711154e-05
F1882,5.3214545534741305e-05
F1254,5.304186637029324e-05
F1726,5.2891355690534235e-05
F1495,5.240775540766336e-05
F1956,5.1959965917575635e-05
F1443,5.164260906482964e-05
F2168,5.108164332731822e-05
F1435,4.950724509037624e-05
F1532,4.944054575438082e-05
F1785,4.918365181925891e-05
F1207,4.90623030329573e-05
F1524,4.892417003984009e-05
F1004,4.887679610680387e-05
F883,4.886759447768153e-05
F970,4.874624981182817e-05
F2203,4.789335393374659e-05
F1872,4.7633675089692545e-05
F1618,4.755093152071771e-05
F688,4.740058284752798e-05
F2221,4.708682381420385e-05
F1344,4.695323823423923e-05
F1396,4.6612074222382594e-05
F993,4.636012040817704e-05
F2032,4.623021146329609e-05
F397,4.569256282155965e-05
F1987,4.547839619336893e-05
F1499,4.501504456773228e-05
F2087,4.498259071707858e-05
F2318,4.473815893519933e-05
F1817,4.460320084756512e-05
F1689,4.373434326251812e-05
F1969,4.3272631642688696e-05
F542,4.283035171749411e-05
F1513,4.2821076438822905e-05
F1240,4.2728613127005135e-05
F750,4.25829434541394e-05
F1292,4.2529063979596034e-05
F1556,4.247637045250807e-05
F1873,4.241135683045692e-05
F1534,4.218277112755462e-05
F2315,4.193026701436891e-05
F1908,4.155606049926775e-05
F1912,4.1488816986062454e-05
F1957,4.136298132910691e-05
F1498,4.101762625076208e-05
F864,4.089515593163002e-05
F2172,4.0594049804482815e-05
F1673,4.052292271172657e-05
F706,4.0287060541800064e-05
F1593,4.017440565908622e-05
F1886,3.928097371103464e-05
F1398,3.899195829470721e-05
F2182,3.8620782275721366e-05
F2204,3.851327991739165e-05
F1404,3.77756424725824e-05
F1371,3.7503750348287705e-05
F1687,3.7409945367848186e-05
F805,3.7197237688819666e-05
F2058,3.71284644549113e-05
F1358,3.685715727412918e-05
F1261,3.667616083712749e-05
F2112,3.594968770293998e-05
F2206,3.5781595644953406e-05
F2265,3.57787315933572e-05
F2186,3.5614485789030653e-05
F1830,3.536467308901037e-05
F1565,3.514177757262226e-05
F1455,3.508742117261145e-05
F1731,3.497539931060997e-05
F854,3.478978631157259e-05
F2041,3.460096083807611e-05
F1451,3.45098110894338e-05
F757,3.4257997796177145e-05
F1958,3.4048870256244105e-05
F2247,3.358046222893056e-05
F840,3.353403756702603e-05
F1235,3.34813892331457e-05
F775,3.3476201517385484e-05
F1280,3.3368465937425764e-05
F929,3.3225823312608594e-05
F1393,3.3197501788826705e-05
F1741,3.319256179045942e-05
F964,3.301119289990024e-05
F1353,3.292070593805535e-05
F1196,3.256115301325152e-05
F1172,3.251830220498412e-05
F2246,3.244370073467249e-05
F1759,3.2356969675296316e-05
F2298,3.178422504425669e-05
F2194,3.168296363792419e-05
F713,3.074961011486088e-05
F2264,3.071058776238358e-05
F1733,2.950020353935563e-05
F1901,2.945009915084912e-05
F1395,2.907653215389689e-05
F1641,2.8983577830143824e-05
F1729,2.8886868663234128e-05
F1067,2.808876461470475e-05
F1586,2.8041500670355182e-05
F707,2.8029364385756414e-05
F1636,2.7812912516932185e-05
F2140,2.776637653362862e-05
F1243,2.7698142176774936e-05
F302,2.748342659561124e-05
F2022,2.7419150009534606e-05
F1379,2.723010492518321e-05
F1779,2.700743699851997e-05
F2082,2.685043406593535e-05
F819,2.6814198233652815e-05
F795,2.67562391637909e-05
F2134,2.6751292295834487e-05
F1429,2.6636917945410226e-05
F1321,2.6600362736076046e-05
F1755,2.642614755155115e-05
F2358,2.600896373975931e-05
F1277,2.525114514553988e-05
F1394,2.5197307319897055e-05
F744,2.4856994897719016e-05
F2083,2.4687627332301486e-05
F876,2.46800439475951e-05
F1763,2.4675523204542923e-05
F1447,2.465531262605884e-05
F1710,2.4471034221723782e-05
F2123,2.4378090440097576e-05
F1569,2.4353658098924905e-05
F1217,2.4209987381732025e-05
F1823,2.4059288622631635e-05
F1198,2.393685990495609e-05
F1899,2.3847069396605162e-05
F1672,2.3711382373148746e-05
F2165,2.3374253701338085e-05
F2130,2.307139974141338e-05
F2137,2.2686448692317654e-05
F1490,2.2683301853206465e-05
F1352,2.2156055229261163e-05
F1089,2.213198228515757e-05
F1383,2.185464103099281e-05
F2108,2.167007550961427e-05
F1142,2.161887215851105e-05
F797,2.1481496466427342e-05
F652,2.1392146104172622e-05
F1973,2.123112720092094e-05
F1714,2.1198942633774943e-05
F2252,2.1126684276483157e-05
F770,2.0974452100835118e-05
F2015,2.0934169737930437e-05
F1653,2.0901700018050005e-05
F768,2.0795984162801052e-05
F747,2.0730485935682968e-05
F1273,2.0643863073722278e-05
F1990,2.0635174464861335e-05
F1409,2.049193679652395e-05
F1364,2.046758582601628e-05
F1940,2.031774555930176e-05
F1964,2.0254337529454303e-05
F806,2.0187063337803313e-05
F1460,2.0096435791233177e-05
F2066,2.0031626927669072e-05
F1345,1.9854061272251033e-05
F1223,1.981578550103949e-05
F1566,1.9706810088002556e-05
F1805,1.9700749534220715e-05
F1896,1.9677071170567166e-05
F1645,1.9629797307120887e-05
F1616,1.949341173658495e-05
F1109,1.93688825238887e-05
F1249,1.9157957332675457e-05
F2350,1.8996772717447224e-05
F1887,1.8843167164665674e-05
F2259,1.8803376069733727e-05
F2207,1.8719928502134213e-05
F789,1.861998182529394e-05
F1190,1.8533751615727932e-05
F2341,1.8520614455122192e-05
F1945,1.844244364844112e-05
F1228,1.842790373656396e-05
F2034,1.842175208076939e-05
F1350,1.8416625397169806e-05
F1468,1.829864042589042e-05
F1978,1.8093171741038543e-05
F1051,1.8048418772404893e-05
F2271,1.804375581170265e-05
F1564,1.7947174016962094e-05
F830,1.793081047274712e-05
F2177,1.7838163041589697e-05
F2004,1.772723464370018e-05
F1989,1.750189757439455e-05
F2068,1.745482839910626e-05
F730,1.7417117479799793e-05
F2261,1.738290608383114e-05
F2275,1.7318916543363052e-05
F1536,1.7286339622146703e-05
F1880,1.7110770376051627e-05
F2286,1.7098545569753445e-05
F1209,1.7089755454537518e-05
F2198,1.696118171590378e-05
F1266,1.6876010101784832e-05
F1666,1.6820437074799854e-05
F1906,1.6795868195093587e-05
F1224,1.6639524481024117e-05
F1009,1.647565290337927e-05
F1539,1.6377190098500627e-05
F1147,1.6287838462040532e-05
F1106,1.6190402311288696e-05
F2144,1.6157760822311095e-05
F1059,1.6007120817584806e-05
F2253,1.5860082578632426e-05
F1773,1.579792196094732e-05
F1370,1.578661879506376e-05
F1375,1.5644762463479755e-05
F2240,1.56257110738348e-05
F1503,1.542549203681288e-05
F1006,1.5304551361696108e-05
F1336,1.515852673389858e-05
F2049,1.5064793554092951e-05
F1286,1.4978045114490034e-05
F1472,1.4780282447943995e-05
F980,1.4779628278455905e-05
F2143,1.4670326604488099e-05
F2136,1.4431780391350159e-05
F1748,1.4356516749469464e-05
F1073,1.4146332628012948e-05
F1285,1.413727288214216e-05
F1007,1.3916200729590695e-05
F1433,1.3799618671037734e-05
F1492,1.3780281237424654e-05
F2307,1.3699329541053934e-05
F1166,1.3696976705508882e-05
F1302,1.3578869636191227e-05
F1530,1.355494843474745e-05
F727,1.3454123829933885e-05
F991,1.3102053477145119e-05
F2192,1.3100497981214096e-05
F1440,1.3012838208511094e-05
F1241,1.3004261918684064e-05
F2244,1.2846552328822961e-05
F1668,1.2722423123778885e-05
F2116,1.2618468799925007e-05
F1186,1.253279507505014e-05
F1164,1.248512896843937e-05
F1596,1.2311207235019079e-05
F2328,1.2283023656266691e-05
F904,1.2264475425714503e-05
F2237,1.2131605609676097e-05
F665,1.2079304357801263e-05
F1555,1.1953195894980869e-05
F1509,1.182915258504569e-05
F1621,1.1828898972972988e-05
F1101,1.1588827753402702e-05
F1685,1.1554540807658862e-05
F1389,1.1426626299578378e-05
F1001,1.1330881875176303e-05
F717,1.12492493061283e-05
F2212,1.1199004727679678e-05
F2290,1.1115237991251646e-05
F2236,1.109800025825381e-05
F2210,1.1009005947226141e-05
F1581,1.0973232271107224e-05
F793,1.0929959238234484e-05
F1148,1.0923442738630507e-05
F2023,1.0918511629402503e-05
F2267,1.0881085044145637e-05
F2020,1.074446210060766e-05
F1891,1.0713487633993412e-05
F2344,1.066904746085808e-05
F1948,1.0591514593664864e-05
F792,1.0343379296926518e-05
F1528,1.0272062801899534e-05
F774,1.0204423570768557e-05
F1283,1.0177542402988878e-05
F704,1.0133494767906372e-05
F1297,1.0087164077557791e-05
F1916,9.936760331918332e-06
F1123,9.903075991937986e-06
F892,9.864909017595445e-06
F2234,9.805081869366021e-06
F1354,9.784465437020925e-06
F2284,9.661477630541825e-06
F701,9.422878925261843e-06
F2280,9.403781970645997e-06
F2231,9.315665447883478e-06
F1855,9.178268919068377e-06
F1997,9.101104513935568e-06
F1258,9.099779438830368e-06
F1749,9.074005674951889e-06
F2366,8.990797937496034e-06
F2346,8.958370378036883e-06
F839,8.781895750901392e-06
F2227,8.737062838370542e-06
F1239,8.692041684998465e-06
F1459,8.521024535229299e-06
F1479,8.515820617964151e-06
F1038,8.470012971313302e-06
F812,8.442998777878038e-06
F2153,8.398172754831602e-06
F1307,8.357843094113134e-06
F2089,8.328364829964613e-06
F2104,8.32181600947756e-06
F2229,8.246558436570366e-06
F1756,8.234453778893496e-06
F2359,8.134814932473042e-06
F1276,8.066342461897589e-06
F1226,8.050755015065966e-06
F2043,8.024402440855834e-06
F760,7.95146128551304e-06
F1169,7.867594558314973e-06
F1159,7.796197340838096e-06
F994,7.719173176516335e-06
F712,7.712257663264506e-06
F1671,7.663516477198487e-06
F1072,7.559784772039612e-06
F2301,7.528899863883296e-06
F2345,7.469763667741996e-06
F2062,7.444168423628933e-06
F2230,7.301868996220619e-06
F1160,7.262245099589951e-06
F2158,7.182879736981417e-06
F1590,7.082801988124954e-06
F2278,7.069754267765534e-06
F1933,7.049800034410711e-06
F753,6.9306876073720965e-06
F1125,6.805135975701022e-06
F710,6.749241948517221e-06
F1245,6.744040027336538e-06
F2321,6.715776222764285e-06
F1959,6.5924614629510886e-06
F1571,6.571038852737525e-06
F1747,6.528045713738421e-06
F801,6.485491683523975e-06
F1178,6.469896991144627e-06
F2121,6.4578553942694685e-06
F1318,6.3361449266675245e-06
F2105,6.282716245306654e-06
F1026,6.280375265556201e-06
F2310,6.178480279296197e-06
F2277,6.104401286160045e-06
F1930,6.103802193200007e-06
F2295,6.088987733072931e-06
F814,6.051612460563425e-06
F2270,5.975738126265851e-06
F2330,5.970601168801121e-06
F1246,5.887272593642614e-06
F1058,5.868224067647362e-06
F2254,5.861533530424224e-06
F2224,5.848899710850984e-06
F733,5.827875946432226e-06
F718,5.8244923944736626e-06
F2340,5.812707332135936e-06
F1654,5.71112581702777e-06
F790,5.678424737342624e-06
F2060,5.633303247421118e-06
F890,5.6303013394964706e-06
F2122,5.499340179814435e-06
F2258,5.445777379646046e-06
F1035,5.382753340467863e-06
F2332,5.355971778236953e-06
F1627,5.333494763211429e-06
